game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
776801,2025-08-10,2025,CIN,2025-08-10 13:35:00,13,8,14,22,3,18,11,30,367,84.3,6,65,0.0923,0.1,89.6,32.0,34.3,995.0,0.0,5.4,3.4,155.0,SE,-3.98,-2.49,-4.99
776694,2025-08-18,2025,TOR,2025-08-18 18:40:00,18,5,2,7,0,19,7,12,288,82.8,1,43,0.0233,0.0,77.5,25.3,43.0,991.7,0.0,5.7,3.6,40.6,NE,-1.79,-3.54,0.19
776679,2025-08-19,2025,TOR,2025-08-19 18:40:00,18,3,7,10,2,17,7,18,322,82.8,3,53,0.0566,0.1111,80.8,27.1,60.0,987.3,0.0,15.4,9.6,126.3,SE,-14.95,-12.79,-15.31
776661,2025-08-20,2025,TOR,2025-08-20 12:35:00,12,2,1,3,1,20,5,11,272,81.1,0,39,0.0,0.0909,80.5,27.0,66.0,986.6,1.8,9.6,6.0,327.7,NW,7.85,5.48,9.26
776637,2025-08-22,2025,COL,2025-08-22 18:40:00,18,9,0,9,3,15,4,17,263,86.9,6,50,0.12,0.1765,77.6,25.3,55.3,988.9,0.0,8.2,5.1,73.3,E,-6.33,-7.71,-4.19
776632,2025-08-23,2025,COL,2025-08-23 18:40:00,18,5,1,6,3,23,5,17,302,82.5,4,42,0.0952,0.1765,81.8,27.7,47.3,984.9,0.2,9.5,5.9,235.0,SW,5.12,7.56,2.06
776610,2025-08-24,2025,COL,2025-08-24 12:05:00,12,4,0,4,1,13,5,10,255,83.2,2,47,0.0426,0.1,82.6,28.1,43.7,984.6,0.0,11.8,7.3,263.0,W,10.27,11.64,7.66
776496,2025-09-02,2025,LAD,2025-09-02 18:40:00,18,9,7,16,2,13,10,20,319,85.1,6,56,0.1071,0.1,72.8,22.7,36.0,989.5,0.0,5.5,3.4,149.8,SE,-4.4,-2.99,-5.28
776479,2025-09-03,2025,LAD,2025-09-03 18:40:00,18,3,0,3,2,17,8,12,288,82.5,5,45,0.1111,0.1667,70.0,21.1,66.7,982.8,0.1,8.3,5.2,191.8,S,-1.54,1.34,-4.24
776461,2025-09-04,2025,LAD,2025-09-04 18:40:00,18,5,3,8,1,23,4,17,286,82.0,2,44,0.0455,0.0588,63.7,17.6,88.3,981.9,0.0,5.4,3.4,182.3,S,-1.86,-0.02,-3.48
776453,2025-09-05,2025,MIL,2025-09-05 18:40:00,18,2,5,7,0,16,6,16,290,84.6,2,54,0.037,0.0,72.3,22.4,76.3,984.9,0.1,12.0,7.4,227.0,SW,4.96,8.39,0.94
