game_pk,game_date,season,home_team,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
717525,2023-07-02,2023,NYM,SF,2023-07-02 19:10:00,19.0,8,4,12,3,19,13,19,324,83.1,3,48,0.0625,0.1579,74.6,23.7,95.0,1008.9,1.9,10.0,6.2,202.7,SW,10.03,9.42,9.44
717528,2023-07-02,2023,PHI,WSH,2023-07-02 13:35:00,13.0,4,5,9,4,9,8,18,271,87.1,4,57,0.0702,0.2222,89.8,32.1,54.7,1009.7,0.0,14.5,9.0,219.3,SW,13.85,11.58,14.44
717531,2023-07-02,2023,PIT,MIL,2023-07-02 13:35:00,13.0,3,6,9,2,15,4,15,278,81.8,3,56,0.0536,0.1333,79.7,26.5,68.7,983.1,0.2,17.5,10.9,249.7,W,12.83,16.13,7.99
717519,2023-07-02,2023,SEA,TB,2023-07-02 13:10:00,13.0,7,6,13,4,18,6,17,302,85.4,3,51,0.0588,0.2353,73.6,23.1,36.3,1017.5,0.0,19.7,12.2,346.0,N,-10.13,-15.28,-3.75
717524,2023-07-02,2023,STL,NYY,2023-07-02 13:15:00,13.0,5,1,6,1,16,7,14,276,84.7,2,47,0.0426,0.0714,84.6,29.2,53.7,991.6,0.9,20.3,12.6,284.4,W,10.36,3.75,15.72
717520,2023-07-02,2023,TEX,HOU,2023-07-02 13:35:00,13.0,3,5,8,2,23,5,17,302,83.1,7,47,0.1489,0.1176,88.3,31.3,61.0,992.7,0.0,8.4,5.2,216.7,SW,7.19,8.22,5.29
717530,2023-07-02,2023,TOR,BOS,2023-07-02 13:37:00,13.0,4,5,9,3,24,6,18,313,82.0,3,47,0.0638,0.1667,73.3,22.9,89.3,998.9,0.3,8.0,5.0,113.0,SE,3.13,5.46,0.42
717512,2023-07-03,2023,CLE,ATL,2023-07-03 19:10:00,19.0,2,4,6,3,6,5,15,243,83.3,5,61,0.082,0.2,72.6,22.5,88.0,988.4,0.0,4.6,2.9,6.7,N,-4.57,-4.11,-4.48
717506,2023-07-03,2023,LAD,PIT,2023-07-03 19:10:00,19.0,5,2,7,1,18,5,16,301,80.7,2,47,0.0426,0.0625,63.2,17.3,77.3,992.0,0.0,8.5,5.3,191.8,S,8.32,8.36,7.28
717515,2023-07-03,2023,MIA,STL,2023-07-03 18:40:00,18.0,5,4,9,1,15,4,17,278,84.1,4,50,0.08,0.0588,82.9,28.3,79.7,1016.0,1.6,6.0,3.7,216.9,SW,1.5,3.41,-0.59
717511,2023-07-03,2023,MIL,CHC,2023-07-03 13:10:00,13.0,8,6,14,0,16,11,18,304,83.9,4,54,0.0741,0.0,78.7,25.9,55.3,990.2,0.0,14.3,8.9,109.3,E,-12.86,-14.2,-9.97
717510,2023-07-03,2023,MIN,KC,2023-07-03 19:10:00,19.0,8,4,12,3,20,7,23,296,84.2,4,52,0.0769,0.1304,73.7,23.2,91.7,981.6,0.0,3.3,2.1,35.1,NE,-1.92,-2.73,-0.87
717513,2023-07-03,2023,NYY,BAL,2023-07-03 19:05:00,19.0,6,3,9,3,16,2,23,291,84.1,4,55,0.0727,0.1304,75.7,24.3,89.0,1009.7,5.2,9.4,5.9,198.3,S,6.17,8.24,3.35
717505,2023-07-03,2023,SD,LAA,2023-07-03 18:40:00,18.0,10,3,13,2,19,11,26,366,82.3,3,54,0.0556,0.0769,65.5,18.6,81.0,1010.9,0.0,13.0,8.1,305.7,NW,-7.58,-10.74,-3.51
717516,2023-07-03,2023,SF,SEA,2023-07-03 18:45:00,18.0,5,6,11,2,23,4,17,269,84.8,5,49,0.102,0.1176,57.4,14.1,86.7,1011.0,0.0,23.7,14.7,243.0,SW,21.15,23.56,16.19
717514,2023-07-03,2023,TEX,HOU,2023-07-03 13:05:00,13.0,11,12,23,7,14,4,25,330,83.9,10,67,0.1493,0.28,93.1,34.0,41.0,993.0,0.4,17.3,10.7,150.3,SE,-2.16,3.84,-7.9
717517,2023-07-03,2023,WSH,CIN,2023-07-03 18:05:00,18.0,2,3,5,2,13,3,15,305,83.3,3,55,0.0545,0.1333,77.7,25.4,85.3,1009.2,8.3,7.3,4.5,358.2,N,-6.65,-7.28,-5.22
717498,2023-07-04,2023,AZ,NYM,2023-07-04 13:10:00,13.0,5,8,13,6,21,12,16,333,84.8,5,47,0.1064,0.375,108.7,42.6,8.7,970.0,0.0,19.0,11.8,269.0,W,0.33,-6.2,6.82
717501,2023-07-04,2023,BOS,TEX,2023-07-04 13:35:00,13.0,2,6,8,1,13,7,20,290,82.5,4,59,0.0678,0.05,74.8,23.8,84.0,1011.2,1.1,7.1,4.4,284.2,W,3.61,1.32,5.47
717495,2023-07-04,2023,CLE,ATL,2023-07-04 19:10:00,19.0,6,5,11,3,15,8,21,324,82.2,3,61,0.0492,0.1429,75.7,24.3,78.0,992.5,0.0,6.2,3.9,90.2,E,0.03,2.15,-2.1
717496,2023-07-04,2023,CWS,TOR,2023-07-04 19:10:00,19.0,3,4,7,2,15,6,13,297,82.4,2,50,0.04,0.1538,76.0,24.4,84.3,993.5,0.1,9.9,6.2,166.0,S,-5.89,-2.81,-8.25
717494,2023-07-04,2023,DET,ATH,2023-07-04 18:40:00,18.0,0,1,1,0,22,3,8,281,82.0,2,46,0.0435,0.0,80.7,27.0,67.3,992.9,0.1,10.0,6.2,151.2,SE,-9.94,-9.72,-8.97
717504,2023-07-04,2023,HOU,COL,2023-07-04 15:10:00,15.0,4,1,5,2,12,8,16,263,83.7,2,52,0.0385,0.125,89.7,32.0,58.0,1011.0,0.4,13.6,8.5,170.7,S,13.27,11.41,13.54
717492,2023-07-04,2023,LAD,PIT,2023-07-04 18:10:00,18.0,7,9,16,5,22,10,23,349,86.9,6,56,0.1071,0.2174,65.3,18.5,63.7,993.3,0.0,9.2,5.7,217.3,SW,8.86,7.52,9.13
717502,2023-07-04,2023,MIA,STL,2023-07-04 13:10:00,13.0,15,2,17,2,17,9,28,345,83.0,5,60,0.0833,0.0714,85.9,29.9,78.7,1017.6,1.0,5.1,3.1,109.1,E,-5.06,-4.86,-4.65
717503,2023-07-04,2023,MIL,CHC,2023-07-04 15:10:00,15.0,6,7,13,1,22,5,24,344,81.7,1,62,0.0161,0.0417,87.3,30.7,41.3,991.0,0.0,12.6,7.8,196.1,S,-6.11,-1.96,-9.53
717500,2023-07-04,2023,MIN,KC,2023-07-04 13:10:00,13.0,9,3,12,4,15,3,15,237,85.0,4,49,0.0816,0.2667,82.1,27.8,63.0,981.6,0.0,9.2,5.7,155.0,SE,-3.9,-0.81,-6.53
717508,2023-07-04,2023,NYY,BAL,2023-07-04 13:05:00,13.0,8,4,12,4,18,10,14,310,83.3,2,47,0.0426,0.2857,83.1,28.4,68.3,1011.3,1.1,5.7,3.6,316.4,NW,2.07,0.11,3.77
717497,2023-07-04,2023,SD,LAA,2023-07-04 15:40:00,15.0,8,5,13,3,21,10,17,301,80.7,4,44,0.0909,0.1765,70.4,21.3,63.0,1012.1,0.0,18.6,11.6,298.7,NW,-8.94,-13.99,-2.8
717509,2023-07-04,2023,SF,SEA,2023-07-04 13:35:00,13.0,0,6,6,2,16,1,18,263,85.6,3,55,0.0545,0.1111,63.1,17.3,64.3,1012.3,0.0,28.2,17.5,250.3,W,26.52,28.17,21.68
717499,2023-07-04,2023,TB,PHI,2023-07-04 16:10:00,16.0,1,3,4,1,26,1,12,255,83.3,1,42,0.0238,0.0833,93.4,34.1,46.0,1014.0,0.0,16.7,10.4,315.7,NW,-0.19,-5.88,5.52
717507,2023-07-04,2023,WSH,CIN,2023-07-04 11:05:00,11.0,4,8,12,3,12,11,23,320,84.9,3,62,0.0484,0.1304,85.3,29.6,63.7,1012.3,0.3,9.2,5.7,296.7,NW,-0.66,-3.75,2.5
717477,2023-07-05,2023,AZ,NYM,2023-07-05 18:40:00,18.0,1,2,3,2,19,7,10,279,81.5,3,43,0.0698,0.2,104.5,40.3,11.3,968.8,0.0,13.8,8.6,264.7,W,1.28,-3.49,5.9
717484,2023-07-05,2023,BOS,TEX,2023-07-05 19:10:00,19.0,4,2,6,1,7,3,19,244,85.6,3,59,0.0508,0.0526,77.4,25.2,79.7,1012.8,0.0,8.6,5.3,143.9,SE,1.33,4.14,-1.65
717486,2023-07-05,2023,CLE,ATL,2023-07-05 19:10:00,19.0,1,8,9,3,15,5,26,354,83.8,5,62,0.0806,0.1154,78.3,25.7,79.0,990.6,0.0,10.2,6.3,99.5,E,1.68,5.01,-1.85
717485,2023-07-05,2023,DET,ATH,2023-07-05 18:40:00,18.0,3,12,15,3,18,5,18,300,81.3,3,52,0.0577,0.1667,83.5,28.6,57.3,991.1,0.0,14.4,8.9,176.7,S,-13.6,-11.16,-14.4
717489,2023-07-05,2023,HOU,COL,2023-07-05 13:10:00,13.0,6,4,10,5,15,4,18,272,80.7,4,50,0.08,0.2778,89.7,32.0,62.0,1013.1,3.7,16.2,10.1,141.7,SE,15.59,16.16,13.13
717479,2023-07-05,2023,LAD,PIT,2023-07-05 19:10:00,19.0,6,4,10,4,19,11,15,329,84.2,5,45,0.1111,0.2667,62.5,16.9,76.3,993.4,0.0,7.5,4.7,207.1,SW,7.51,6.85,7.26
717488,2023-07-05,2023,MIA,STL,2023-07-05 18:40:00,18.0,10,9,19,3,18,13,24,335,86.1,4,55,0.0727,0.125,85.9,29.9,70.0,1016.3,0.0,7.6,4.7,139.7,SE,-6.79,-5.19,-7.57
717483,2023-07-05,2023,MIL,CHC,2023-07-05 19:10:00,19.0,3,4,7,1,13,6,18,300,84.0,2,55,0.0364,0.0556,71.3,21.8,95.3,991.5,3.7,4.6,2.9,304.8,NW,4.53,4.53,3.97
717482,2023-07-05,2023,MIN,KC,2023-07-05 18:40:00,18.0,5,0,5,2,21,6,9,251,82.4,2,36,0.0556,0.2222,69.1,20.6,46.3,987.3,0.0,12.0,7.4,326.7,NW,6.58,2.76,9.6
717487,2023-07-05,2023,NYY,BAL,2023-07-05 19:05:00,19.0,3,6,9,3,15,6,16,281,82.0,2,54,0.037,0.1875,77.9,25.5,79.7,1013.6,0.0,8.4,5.2,170.0,S,1.82,4.51,-1.1
717478,2023-07-05,2023,SD,LAA,2023-07-05 17:40:00,17.0,5,3,8,2,16,14,11,297,82.2,2,46,0.0435,0.1818,65.7,18.7,76.3,1012.3,0.0,13.5,8.4,290.6,W,-4.75,-8.77,-0.15
717490,2023-07-05,2023,SF,SEA,2023-07-05 18:05:00,18.0,2,0,2,0,14,4,15,261,79.6,3,51,0.0588,0.0,59.7,15.4,82.7,1012.4,0.0,21.7,13.5,241.0,SW,18.95,21.4,14.21
717491,2023-07-05,2023,TB,PHI,2023-07-05 18:40:00,18.0,4,8,12,3,20,8,24,305,84.3,3,54,0.0556,0.125,87.4,30.8,63.7,1014.0,0.0,7.9,4.9,48.1,NE,-7.92,-7.3,-7.59
717493,2023-07-05,2023,WSH,CIN,2023-07-05 19:05:00,19.0,2,9,11,2,13,12,26,351,81.9,2,63,0.0317,0.0769,79.9,26.6,82.3,1012.6,0.0,5.4,3.3,156.6,SE,3.74,4.83,2.19
717470,2023-07-06,2023,AZ,NYM,2023-07-06 18:40:00,18.0,0,9,9,3,11,4,21,286,82.9,6,60,0.1,0.1429,107.1,41.7,9.7,965.8,0.0,19.1,11.9,264.0,W,2.0,-4.62,8.38
717471,2023-07-06,2023,BOS,TEX,2023-07-06 19:10:00,19.0,10,6,16,1,14,10,25,330,80.7,5,60,0.0833,0.04,78.7,25.9,79.3,1010.9,0.0,13.2,8.2,199.7,S,11.96,13.18,9.3
717469,2023-07-06,2023,CLE,KC,2023-07-06 19:10:00,19.0,6,1,7,3,15,7,17,308,82.0,1,54,0.0185,0.1765,76.3,24.6,81.7,988.0,4.5,4.1,2.5,223.0,SW,2.97,1.84,3.74
717468,2023-07-06,2023,CWS,TOR,2023-07-06 16:10:00,16.0,2,6,8,0,29,5,12,344,79.1,0,48,0.0,0.0,68.5,20.3,78.7,992.9,0.0,11.9,7.4,60.3,NE,-7.28,-10.05,-3.63
717480,2023-07-06,2023,CWS,TOR,2023-07-05 19:10:00,19.0,4,5,9,4,12,0,25,261,85.8,8,61,0.1311,0.16,70.2,21.2,96.7,993.0,31.6,8.7,5.4,76.0,E,-7.02,-8.37,-4.81
717476,2023-07-06,2023,DET,ATH,2023-07-06 13:10:00,13.0,9,0,9,1,18,5,17,277,82.9,3,47,0.0638,0.0588,84.1,29.0,54.0,989.2,0.2,14.5,9.0,262.6,W,3.78,8.33,-1.22
717467,2023-07-06,2023,HOU,SEA,2023-07-06 19:10:00,19.0,1,5,6,3,16,5,13,272,82.6,4,48,0.0833,0.2308,80.3,26.8,80.7,1011.5,0.0,3.9,2.4,121.6,SE,3.19,3.78,2.21
717462,2023-07-06,2023,LAD,PIT,2023-07-06 19:10:00,19.0,5,2,7,2,21,3,11,246,80.8,3,40,0.075,0.1818,62.9,17.2,73.7,991.8,0.0,7.6,4.7,206.8,SW,7.58,6.93,7.32
717473,2023-07-06,2023,MIA,STL,2023-07-06 18:40:00,18.0,0,3,3,1,17,6,16,287,82.4,4,50,0.08,0.0625,80.2,26.8,85.7,1015.1,1.1,7.7,4.8,310.1,NW,7.34,6.1,7.69
717474,2023-07-06,2023,MIL,CHC,2023-07-06 13:10:00,13.0,6,5,11,4,27,10,14,330,80.1,4,37,0.1081,0.2857,72.2,22.3,74.3,992.1,0.7,10.4,6.4,67.7,E,-4.0,-7.03,-0.48
717475,2023-07-06,2023,NYY,BAL,2023-07-06 19:05:00,19.0,1,14,15,2,11,10,27,364,83.3,4,67,0.0597,0.0741,74.6,23.7,87.7,1011.5,0.0,10.4,6.5,156.0,SE,-0.27,3.3,-3.81
717472,2023-07-06,2023,TB,PHI,2023-07-06 18:40:00,18.0,1,3,4,2,23,3,10,297,81.3,3,51,0.0588,0.2,87.7,31.0,63.7,1012.3,0.0,11.8,7.3,293.0,NW,4.41,0.41,7.87
717481,2023-07-06,2023,WSH,CIN,2023-07-06 13:05:00,13.0,4,5,9,2,16,5,14,326,82.5,2,56,0.0357,0.1429,85.6,29.8,63.3,1010.4,0.0,5.2,3.3,153.0,SE,3.4,4.56,1.83
717452,2023-07-07,2023,AZ,PIT,2023-07-07 18:40:00,18.0,7,3,10,1,13,8,18,314,82.6,4,54,0.0741,0.0556,105.3,40.7,11.7,964.7,0.0,15.9,9.9,280.3,W,-2.86,-8.04,2.68
717461,2023-07-07,2023,BOS,ATH,2023-07-07 19:10:00,19.0,7,3,10,1,23,4,17,259,83.6,2,43,0.0465,0.0588,75.1,23.9,85.7,1009.9,0.0,11.5,7.2,187.7,S,9.17,11.01,6.22
717463,2023-07-07,2023,CLE,KC,2023-07-07 19:10:00,19.0,3,0,3,1,14,2,8,211,80.8,2,44,0.0455,0.125,71.1,21.7,68.3,990.5,0.0,10.1,6.3,57.0,NE,-5.5,-2.27,-8.06
717455,2023-07-07,2023,CWS,STL,2023-07-07 19:10:00,19.0,8,7,15,4,21,5,25,307,85.0,4,56,0.0714,0.16,67.5,19.7,89.3,991.8,0.1,9.1,5.7,41.3,NE,-2.94,-5.72,0.19
717457,2023-07-07,2023,DET,TOR,2023-07-07 18:40:00,18.0,2,12,14,2,14,6,21,315,83.3,8,60,0.1333,0.0952,74.3,23.5,63.0,991.0,0.0,11.4,7.1,143.7,SE,-11.1,-11.37,-9.5
717453,2023-07-07,2023,HOU,SEA,2023-07-07 19:10:00,19.0,1,10,11,1,17,8,18,310,84.4,6,54,0.1111,0.0556,81.1,27.3,85.7,1009.4,0.0,7.6,4.7,177.7,S,7.13,5.8,7.6
717456,2023-07-07,2023,LAD,LAA,2023-07-07 19:10:00,19.0,11,4,15,7,13,7,19,261,85.0,8,56,0.1429,0.3684,62.1,16.7,75.3,990.1,0.0,8.0,5.0,202.7,SW,8.0,7.51,7.53
717466,2023-07-07,2023,MIA,PHI,2023-07-07 18:40:00,18.0,3,4,7,3,19,0,20,259,85.0,3,52,0.0577,0.15,80.0,26.7,85.0,1014.7,0.7,10.2,6.4,317.0,NW,9.32,7.3,10.2
717459,2023-07-07,2023,MIL,CIN,2023-07-07 19:10:00,19.0,7,3,10,3,21,14,18,314,80.7,6,44,0.1364,0.1667,64.8,18.2,83.0,990.7,1.1,5.6,3.5,25.8,NE,1.83,-0.08,3.52
717458,2023-07-07,2023,MIN,BAL,2023-07-07 19:10:00,19.0,1,3,4,0,19,6,10,287,80.3,2,47,0.0426,0.0,66.1,19.0,58.7,983.9,0.0,9.7,6.0,231.7,SW,7.58,9.18,5.07
717464,2023-07-07,2023,NYY,CHC,2023-07-07 19:05:00,19.0,0,3,3,1,12,6,9,237,87.5,2,47,0.0426,0.1111,76.5,24.7,88.0,1010.0,0.0,9.3,5.8,159.3,S,0.29,3.46,-2.92
717454,2023-07-07,2023,SD,NYM,2023-07-07 18:40:00,18.0,5,7,12,2,14,10,22,351,82.4,2,65,0.0308,0.0909,63.9,17.7,77.3,1009.1,0.0,10.5,6.5,298.7,NW,-5.04,-7.88,-1.58
717448,2023-07-07,2023,SF,COL,2023-07-07 19:15:00,19.0,2,5,7,3,9,2,14,250,82.3,6,55,0.1091,0.2143,55.7,13.2,81.7,1010.9,0.0,27.9,17.4,253.0,W,26.71,27.9,22.31
717460,2023-07-07,2023,TB,ATL,2023-07-07 18:40:00,18.0,1,2,3,2,22,4,8,253,85.2,3,39,0.0769,0.25,83.9,28.8,72.7,1012.1,6.4,11.2,7.0,272.9,W,7.51,4.21,9.9
717465,2023-07-07,2023,WSH,TEX,2023-07-07 19:05:00,19.0,2,7,9,4,15,5,16,302,81.4,3,54,0.0556,0.25,75.4,24.1,87.0,1009.0,4.1,8.3,5.2,278.9,W,1.95,-0.92,4.59
717439,2023-07-08,2023,AZ,PIT,2023-07-08 13:10:00,13.0,3,2,5,1,21,8,9,286,80.1,0,46,0.0,0.1111,107.6,42.0,8.3,967.5,0.0,4.7,2.9,218.8,SW,3.64,2.42,4.42
717449,2023-07-08,2023,BOS,ATH,2023-07-08 16:10:00,16.0,10,3,13,4,13,2,24,289,81.8,4,61,0.0656,0.1667,73.8,23.2,83.7,1009.2,0.0,13.5,8.4,79.3,E,-11.12,-7.85,-13.05
717443,2023-07-08,2023,CLE,KC,2023-07-08 16:10:00,16.0,10,6,16,1,15,6,30,299,84.6,4,63,0.0635,0.0333,70.0,21.1,85.0,986.0,0.3,8.2,5.1,43.8,NE,-5.89,-3.6,-7.47
717445,2023-07-08,2023,CWS,STL,2023-07-08 13:10:00,13.0,0,3,3,1,23,3,15,296,81.6,0,45,0.0,0.0667,66.7,19.3,79.7,990.7,0.0,14.2,8.8,19.3,N,0.78,-4.11,5.59
717442,2023-07-08,2023,DET,TOR,2023-07-08 13:10:00,13.0,2,0,2,0,17,6,5,248,82.8,3,37,0.0811,0.0,71.5,21.9,84.3,987.9,3.3,8.7,5.4,188.4,S,-7.47,-5.49,-8.54
717440,2023-07-08,2023,HOU,SEA,2023-07-08 18:15:00,18.0,3,2,5,1,16,8,9,287,80.5,2,44,0.0455,0.1111,81.8,27.7,84.7,1008.6,0.0,6.8,4.2,169.7,S,6.61,5.73,6.7
717437,2023-07-08,2023,LAD,LAA,2023-07-08 18:10:00,18.0,10,5,15,6,16,7,19,290,82.2,6,54,0.1111,0.3158,64.4,18.0,70.0,990.4,0.0,12.7,7.9,228.0,SW,11.43,8.88,12.61
717438,2023-07-08,2023,MIA,PHI,2023-07-08 16:10:00,16.0,5,3,8,2,13,5,17,265,81.3,3,53,0.0566,0.1176,83.7,28.7,76.3,1014.9,1.2,9.0,5.6,252.1,W,6.83,8.4,4.43
717444,2023-07-08,2023,MIL,CIN,2023-07-08 15:10:00,15.0,5,8,13,4,17,6,22,332,83.2,4,57,0.0702,0.1818,75.1,23.9,51.0,987.5,0.0,9.9,6.2,117.3,SE,-9.46,-9.93,-7.86
717446,2023-07-08,2023,MIN,BAL,2023-07-08 13:10:00,13.0,2,6,8,0,13,7,15,267,81.3,2,53,0.0377,0.0,76.8,24.9,38.3,983.3,0.0,11.4,7.1,329.7,NW,5.77,2.05,8.8
717447,2023-07-08,2023,NYY,CHC,2023-07-08 13:05:00,13.0,6,3,9,4,12,6,13,269,82.4,3,49,0.0612,0.3077,82.9,28.3,68.3,1009.4,0.8,9.6,6.0,168.7,S,1.87,4.99,-1.48
717436,2023-07-08,2023,SD,NYM,2023-07-08 19:10:00,19.0,3,1,4,2,28,5,8,280,82.3,2,31,0.0645,0.25,63.1,17.3,79.7,1010.1,0.0,6.5,4.0,256.3,W,1.53,-0.71,3.59
717451,2023-07-08,2023,SF,COL,2023-07-08 13:05:00,13.0,5,3,8,3,16,3,20,280,85.1,5,53,0.0943,0.15,63.9,17.7,60.7,1011.2,0.0,34.3,21.3,263.0,W,34.01,33.39,30.53
717441,2023-07-08,2023,TB,ATL,2023-07-08 19:15:00,19.0,1,6,7,1,20,7,11,304,80.9,3,45,0.0667,0.0909,84.7,29.3,70.7,1012.8,0.0,15.0,9.3,249.0,W,13.67,10.77,14.93
717450,2023-07-08,2023,WSH,TEX,2023-07-08 16:05:00,16.0,8,3,11,5,11,3,20,248,82.9,5,58,0.0862,0.25,82.9,28.3,73.3,1007.3,0.2,5.1,3.2,146.3,SE,2.84,4.11,1.21
717425,2023-07-09,2023,AZ,PIT,2023-07-09 13:10:00,13.0,2,4,6,2,16,6,10,257,80.4,3,47,0.0638,0.2,107.7,42.1,9.0,970.2,0.0,9.6,6.0,246.8,SW,3.79,0.53,6.59
717435,2023-07-09,2023,BOS,ATH,2023-07-09 13:35:00,13.0,4,3,7,3,15,9,18,316,80.6,5,51,0.098,0.1667,75.5,24.2,84.0,1009.6,0.0,15.6,9.7,82.7,E,-12.32,-8.33,-14.83
717434,2023-07-09,2023,CLE,KC,2023-07-09 13:40:00,13.0,1,4,5,1,16,3,17,237,80.1,1,50,0.02,0.0588,68.6,20.3,80.7,987.8,0.0,18.6,11.5,299.0,NW,-9.0,-14.01,-2.9
717424,2023-07-09,2023,CWS,STL,2023-07-09 13:10:00,13.0,3,4,7,1,24,6,10,287,79.9,2,44,0.0455,0.1,78.3,25.7,49.7,991.2,0.2,8.9,5.5,55.2,NE,-4.81,-7.08,-1.96
717431,2023-07-09,2023,DET,TOR,2023-07-09 13:40:00,13.0,3,4,7,2,20,4,16,306,80.4,5,53,0.0943,0.125,76.0,24.5,54.7,989.2,0.1,12.2,7.6,10.0,N,10.32,7.45,11.94
717430,2023-07-09,2023,HOU,SEA,2023-07-09 13:10:00,13.0,1,3,4,1,16,2,9,270,82.9,2,46,0.0435,0.1111,91.6,33.1,63.3,1009.6,0.2,10.2,6.4,206.6,SW,6.7,3.65,8.94
717426,2023-07-09,2023,MIA,PHI,2023-07-09 13:40:00,13.0,7,3,10,4,19,2,19,248,85.2,5,48,0.1042,0.2105,88.6,31.4,65.7,1016.2,1.1,17.8,11.1,166.7,S,-10.44,-4.86,-14.75
717427,2023-07-09,2023,MIL,CIN,2023-07-09 13:10:00,13.0,1,0,1,0,19,6,11,236,82.3,1,41,0.0244,0.0,72.3,22.4,66.0,989.8,0.6,15.1,9.4,97.0,E,-11.93,-14.39,-8.02
717428,2023-07-09,2023,MIN,BAL,2023-07-09 13:10:00,13.0,2,15,17,7,28,5,21,335,83.5,8,47,0.1702,0.3333,84.2,29.0,29.3,980.5,0.0,22.1,13.8,243.0,SW,19.72,21.97,15.09
717433,2023-07-09,2023,NYY,CHC,2023-07-09 13:35:00,13.0,4,7,11,3,18,7,17,317,78.9,1,54,0.0185,0.1765,76.6,24.8,82.7,1009.3,1.1,8.3,5.2,152.3,SE,-0.75,2.12,-3.54
717423,2023-07-09,2023,SD,NYM,2023-07-09 13:10:00,13.0,6,2,8,2,18,6,14,284,82.4,4,42,0.0952,0.1429,71.0,21.7,59.0,1012.1,0.0,16.4,10.2,255.7,W,4.07,-1.62,9.27
717422,2023-07-09,2023,SF,COL,2023-07-09 13:05:00,13.0,1,0,1,1,11,3,14,205,85.5,1,49,0.0204,0.0714,62.4,16.9,68.7,1014.3,0.0,35.9,22.3,261.3,W,35.49,35.2,31.5
717429,2023-07-09,2023,TB,ATL,2023-07-09 13:40:00,13.0,10,4,14,3,15,5,19,285,84.1,3,53,0.0566,0.1579,91.4,33.0,54.3,1013.8,0.0,19.3,12.0,259.7,W,15.85,11.14,18.64
717432,2023-07-09,2023,WSH,TEX,2023-07-09 12:05:00,12.0,7,2,9,3,13,5,21,265,82.4,3,56,0.0536,0.1429,77.2,25.1,82.0,1006.9,3.9,8.5,5.3,277.0,W,2.29,-0.66,4.96
717409,2023-07-14,2023,ATH,MIN,2023-07-14 18:40:00,18.0,4,5,9,1,24,12,17,362,81.9,4,45,0.0889,0.0588,64.0,17.8,77.0,1012.2,0.0,7.3,4.6,223.7,SW,7.33,6.95,6.83
717414,2023-07-14,2023,ATL,CWS,2023-07-14 19:20:00,19.0,9,0,9,1,11,10,13,303,80.4,2,48,0.0417,0.0769,76.5,24.7,89.0,978.1,1.2,8.4,5.2,213.0,SW,-4.78,-2.11,-6.87
717417,2023-07-14,2023,BAL,MIA,2023-07-14 19:05:00,19.0,5,2,7,4,17,4,16,276,85.1,6,49,0.1224,0.25,75.8,24.3,90.7,1010.7,0.0,7.2,4.5,156.9,SE,5.04,6.49,2.97
717419,2023-07-14,2023,CHC,BOS,2023-07-14 19:05:00,19.0,3,8,11,8,20,3,22,305,83.1,7,55,0.1273,0.3636,71.9,22.2,88.0,988.5,0.9,14.2,8.8,247.2,SW,13.11,10.49,14.16
717412,2023-07-14,2023,CIN,MIL,2023-07-14 19:10:00,19.0,0,1,1,0,24,5,8,260,80.2,1,35,0.0286,0.0,81.4,27.4,56.7,993.8,0.0,6.4,4.0,252.1,W,4.87,6.0,3.16
717410,2023-07-14,2023,COL,NYY,2023-07-14 18:40:00,18.0,7,2,9,4,17,4,15,268,84.9,4,48,0.0833,0.2667,74.4,23.6,49.3,848.3,0.2,9.1,5.7,60.0,NE,-4.55,-1.58,-6.97
717405,2023-07-14,2023,LAA,HOU,2023-07-14 18:38:00,18.0,5,7,12,1,19,8,22,339,81.2,3,56,0.0536,0.0455,76.4,24.7,47.7,1003.9,0.0,8.6,5.3,217.1,SW,8.52,8.41,7.6
717413,2023-07-14,2023,NYM,LAD,2023-07-14 19:10:00,19.0,0,6,6,1,21,10,8,299,83.8,3,39,0.0769,0.125,73.5,23.1,91.3,1012.6,2.2,10.3,6.4,207.6,SW,10.29,9.35,9.99
717418,2023-07-14,2023,PHI,SD,2023-07-14 18:05:00,18.0,3,8,11,5,19,9,18,327,83.4,5,52,0.0962,0.2778,80.6,27.0,75.0,1011.8,0.0,11.1,6.9,185.1,S,10.63,11.12,8.85
717416,2023-07-14,2023,PIT,SF,2023-07-14 19:05:00,19.0,4,6,10,1,13,6,18,278,80.2,2,57,0.0351,0.0556,73.8,23.2,90.3,985.9,0.0,4.3,2.7,162.7,S,-2.78,-1.47,-3.75
717406,2023-07-14,2023,SEA,DET,2023-07-14 19:10:00,19.0,4,5,9,4,22,7,12,325,80.6,8,45,0.1778,0.3333,70.9,21.6,50.0,1017.1,0.0,17.3,10.7,11.0,N,-14.32,-16.75,-10.15
717407,2023-07-14,2023,STL,WSH,2023-07-14 18:05:00,18.0,5,7,12,3,18,3,14,284,83.4,4,56,0.0714,0.2143,79.3,26.3,76.0,993.3,0.0,12.5,7.8,243.7,SW,11.84,9.76,12.5
